Geolocation,Commodity,Date,Area_Harvested_in_Hectares,Commodity_Type
mimaropa region,white corn,2024-05-01,137.74,corn
mimaropa region,white corn,2024-06-01,137.74,corn
mimaropa region,white corn,2024-07-01,330.02333333333337,corn
mimaropa region,white corn,2024-08-01,330.02333333333337,corn
mimaropa region,white corn,2024-09-01,330.02333333333337,corn
mimaropa region,white corn,2024-10-01,422.61999999999995,corn
mimaropa region,white corn,2024-11-01,422.61999999999995,corn
mimaropa region,white corn,2024-12-01,422.61999999999995,corn
mimaropa region,yellow corn,2020-01-01,3349.6666666666665,corn
mimaropa region,yellow corn,2020-02-01,3349.6666666666665,corn
mimaropa region,yellow corn,2020-03-01,3349.6666666666665,corn
mimaropa region,yellow corn,2020-04-01,2201.0,corn
mimaropa region,yellow corn,2020-05-01,2201.0,corn
mimaropa region,yellow corn,2020-06-01,2201.0,corn
mimaropa region,yellow corn,2020-07-01,1467.6666666666667,corn
mimaropa region,yellow corn,2020-08-01,1467.6666666666667,corn
mimaropa region,yellow corn,2020-09-01,1467.6666666666667,corn
mimaropa region,yellow corn,2020-10-01,850.6666666666666,corn
mimaropa region,yellow corn,2020-11-01,850.6666666666666,corn
mimaropa region,yellow corn,2020-12-01,850.6666666666666,corn
mimaropa region,yellow corn,2021-01-01,3312.0,corn
mimaropa region,yellow corn,2021-02-01,3312.0,corn
mimaropa region,yellow corn,2021-03-01,3312.0,corn
mimaropa region,yellow corn,2021-04-01,2127.6666666666665,corn
mimaropa region,yellow corn,2021-05-01,2127.6666666666665,corn
mimaropa region,yellow corn,2021-06-01,2127.6666666666665,corn
mimaropa region,yellow corn,2021-07-01,1306.3333333333333,corn
mimaropa region,yellow corn,2021-08-01,1306.3333333333333,corn
mimaropa region,yellow corn,2021-09-01,1306.3333333333333,corn
mimaropa region,yellow corn,2021-10-01,937.3333333333334,corn
mimaropa region,yellow corn,2021-11-01,937.3333333333334,corn
mimaropa region,yellow corn,2021-12-01,937.3333333333334,corn
mimaropa region,yellow corn,2022-01-01,3381.3333333333335,corn
mimaropa region,yellow corn,2022-02-01,3381.3333333333335,corn
mimaropa region,yellow corn,2022-03-01,3381.3333333333335,corn
mimaropa region,yellow corn,2022-04-01,2227.4066666666668,corn
mimaropa region,yellow corn,2022-05-01,2227.4066666666668,corn
mimaropa region,yellow corn,2022-06-01,2227.4066666666668,corn
mimaropa region,yellow corn,2022-07-01,1981.0,corn
mimaropa region,yellow corn,2022-08-01,1981.0,corn
mimaropa region,yellow corn,2022-09-01,1981.0,corn
mimaropa region,yellow corn,2022-10-01,992.6666666666666,corn
mimaropa region,yellow corn,2022-11-01,992.6666666666666,corn
mimaropa region,yellow corn,2022-12-01,992.6666666666666,corn
mimaropa region,yellow corn,2023-01-01,3393.17,corn
mimaropa region,yellow corn,2023-02-01,3393.17,corn
mimaropa region,yellow corn,2023-03-01,3393.17,corn
mimaropa region,yellow corn,2023-04-01,2265.1,corn
mimaropa region,yellow corn,2023-05-01,2265.1,corn
mimaropa region,yellow corn,2023-06-01,2265.1,corn
mimaropa region,yellow corn,2023-07-01,1692.1933333333334,corn
mimaropa region,yellow corn,2023-08-01,1692.1933333333334,corn
mimaropa region,yellow corn,2023-09-01,1692.1933333333334,corn
mimaropa region,yellow corn,2023-10-01,836.9733333333334,corn
mimaropa region,yellow corn,2023-11-01,836.9733333333334,corn
mimaropa region,yellow corn,2023-12-01,836.9733333333334,corn
mimaropa region,yellow corn,2024-01-01,3063.2766666666666,corn
mimaropa region,yellow corn,2024-02-01,3063.2766666666666,corn
mimaropa region,yellow corn,2024-03-01,3063.2766666666666,corn
mimaropa region,yellow corn,2024-04-01,2250.633333333333,corn
mimaropa region,yellow corn,2024-05-01,2250.633333333333,corn
mimaropa region,yellow corn,2024-06-01,2250.633333333333,corn
mimaropa region,yellow corn,2024-07-01,1642.7966666666669,corn
mimaropa region,yellow corn,2024-08-01,1642.7966666666669,corn
mimaropa region,yellow corn,2024-09-01,1642.7966666666669,corn
mimaropa region,yellow corn,2024-10-01,815.0,corn
mimaropa region,yellow corn,2024-11-01,815.0,corn
mimaropa region,yellow corn,2024-12-01,815.0,corn
region i (ilocos region),corn,2020-01-01,20640.0,corn
region i (ilocos region),corn,2020-02-01,20640.0,corn
region i (ilocos region),corn,2020-03-01,20640.0,corn
region i (ilocos region),corn,2020-04-01,9645.653333333334,corn
region i (ilocos region),corn,2020-05-01,9645.653333333334,corn
region i (ilocos region),corn,2020-06-01,9645.653333333334,corn
region i (ilocos region),corn,2020-07-01,706.0,corn
region i (ilocos region),corn,2020-08-01,706.0,corn
region i (ilocos region),corn,2020-09-01,706.0,corn
region i (ilocos region),corn,2020-10-01,730.6666666666666,corn
region i (ilocos region),corn,2020-11-01,730.6666666666666,corn
region i (ilocos region),corn,2020-12-01,730.6666666666666,corn
region i (ilocos region),corn,2021-01-01,20825.0,corn
region i (ilocos region),corn,2021-02-01,20825.0,corn
region i (ilocos region),corn,2021-03-01,20825.0,corn
region i (ilocos region),corn,2021-04-01,9656.666666666666,corn
region i (ilocos region),corn,2021-05-01,9656.666666666666,corn
region i (ilocos region),corn,2021-06-01,9656.666666666666,corn
region i (ilocos region),corn,2021-07-01,663.3333333333334,corn
region i (ilocos region),corn,2021-08-01,663.3333333333334,corn
region i (ilocos region),corn,2021-09-01,663.3333333333334,corn
region i (ilocos region),corn,2021-10-01,775.3333333333334,corn
region i (ilocos region),corn,2021-11-01,775.3333333333334,corn
region i (ilocos region),corn,2021-12-01,775.3333333333334,corn
region i (ilocos region),corn,2022-01-01,21610.333333333332,corn
region i (ilocos region),corn,2022-02-01,21610.333333333332,corn
region i (ilocos region),corn,2022-03-01,21610.333333333332,corn
region i (ilocos region),corn,2022-04-01,9581.383333333333,corn
region i (ilocos region),corn,2022-05-01,9581.383333333333,corn
region i (ilocos region),corn,2022-06-01,9581.383333333333,corn
region i (ilocos region),corn,2022-07-01,623.3233333333334,corn
region i (ilocos region),corn,2022-08-01,623.3233333333334,corn
region i (ilocos region),corn,2022-09-01,623.3233333333334,corn
region i (ilocos region),corn,2022-10-01,892.6666666666666,corn
region i (ilocos region),corn,2022-11-01,892.6666666666666,corn
region i (ilocos region),corn,2022-12-01,892.6666666666666,corn
region i (ilocos region),corn,2023-01-01,21107.75,corn
region i (ilocos region),corn,2023-02-01,21107.75,corn
region i (ilocos region),corn,2023-03-01,21107.75,corn
region i (ilocos region),corn,2023-04-01,10740.333333333334,corn
region i (ilocos region),corn,2023-05-01,10740.333333333334,corn
region i (ilocos region),corn,2023-06-01,10740.333333333334,corn
region i (ilocos region),corn,2023-07-01,559.4399999999999,corn
region i (ilocos region),corn,2023-08-01,559.4399999999999,corn
region i (ilocos region),corn,2023-09-01,559.4399999999999,corn
region i (ilocos region),corn,2023-10-01,790.2166666666667,corn
region i (ilocos region),corn,2023-11-01,790.2166666666667,corn
region i (ilocos region),corn,2023-12-01,790.2166666666667,corn
region i (ilocos region),corn,2024-01-01,20171.876666666667,corn
region i (ilocos region),corn,2024-02-01,20171.876666666667,corn
region i (ilocos region),corn,2024-03-01,20171.876666666667,corn
region i (ilocos region),corn,2024-04-01,10817.333333333334,corn
region i (ilocos region),corn,2024-05-01,10817.333333333334,corn
region i (ilocos region),corn,2024-06-01,10817.333333333334,corn
region i (ilocos region),corn,2024-07-01,614.3333333333334,corn
region i (ilocos region),corn,2024-08-01,614.3333333333334,corn
region i (ilocos region),corn,2024-09-01,614.3333333333334,corn
region i (ilocos region),corn,2024-10-01,788.3333333333334,corn
region i (ilocos region),corn,2024-11-01,788.3333333333334,corn
region i (ilocos region),corn,2024-12-01,788.3333333333334,corn
region i (ilocos region),irrigated palay,2020-01-01,22528.666666666668,rice
region i (ilocos region),irrigated palay,2020-02-01,22528.666666666668,rice
region i (ilocos region),irrigated palay,2020-03-01,22528.666666666668,rice
region i (ilocos region),irrigated palay,2020-04-01,11354.0,rice
region i (ilocos region),irrigated palay,2020-05-01,11354.0,rice
region i (ilocos region),irrigated palay,2020-06-01,11354.0,rice
region i (ilocos region),irrigated palay,2020-07-01,10800.333333333334,rice
region i (ilocos region),irrigated palay,2020-08-01,10800.333333333334,rice
region i (ilocos region),irrigated palay,2020-09-01,10800.333333333334,rice
region i (ilocos region),irrigated palay,2020-10-01,49855.666666666664,rice
region i (ilocos region),irrigated palay,2020-11-01,49855.666666666664,rice
region i (ilocos region),irrigated palay,2020-12-01,49855.666666666664,rice
region i (ilocos region),irrigated palay,2021-01-01,22073.333333333332,rice
region i (ilocos region),irrigated palay,2021-02-01,22073.333333333332,rice
region i (ilocos region),irrigated palay,2021-03-01,22073.333333333332,rice
region i (ilocos region),irrigated palay,2021-04-01,12881.333333333334,rice
region i (ilocos region),irrigated palay,2021-05-01,12881.333333333334,rice
region i (ilocos region),irrigated palay,2021-06-01,12881.333333333334,rice
region i (ilocos region),irrigated palay,2021-07-01,10100.333333333334,rice
region i (ilocos region),irrigated palay,2021-08-01,10100.333333333334,rice
region i (ilocos region),irrigated palay,2021-09-01,10100.333333333334,rice
region i (ilocos region),irrigated palay,2021-10-01,49772.666666666664,rice
region i (ilocos region),irrigated palay,2021-11-01,49772.666666666664,rice
region i (ilocos region),irrigated palay,2021-12-01,49772.666666666664,rice
region i (ilocos region),irrigated palay,2022-01-01,22194.08,rice
region i (ilocos region),irrigated palay,2022-02-01,22194.08,rice
region i (ilocos region),irrigated palay,2022-03-01,22194.08,rice
region i (ilocos region),irrigated palay,2022-04-01,12286.783333333333,rice
region i (ilocos region),irrigated palay,2022-05-01,12286.783333333333,rice
region i (ilocos region),irrigated palay,2022-06-01,12286.783333333333,rice
region i (ilocos region),irrigated palay,2022-07-01,10701.666666666666,rice
region i (ilocos region),irrigated palay,2022-08-01,10701.666666666666,rice
region i (ilocos region),irrigated palay,2022-09-01,10701.666666666666,rice
region i (ilocos region),irrigated palay,2022-10-01,49370.58666666667,rice
region i (ilocos region),irrigated palay,2022-11-01,49370.58666666667,rice
region i (ilocos region),irrigated palay,2022-12-01,49370.58666666667,rice
region i (ilocos region),irrigated palay,2023-01-01,21759.466666666667,rice
region i (ilocos region),irrigated palay,2023-02-01,21759.466666666667,rice
region i (ilocos region),irrigated palay,2023-03-01,21759.466666666667,rice
region i (ilocos region),irrigated palay,2023-04-01,12251.666666666666,rice
region i (ilocos region),irrigated palay,2023-05-01,12251.666666666666,rice
region i (ilocos region),irrigated palay,2023-06-01,12251.666666666666,rice
region i (ilocos region),irrigated palay,2023-07-01,10823.556666666665,rice
region i (ilocos region),irrigated palay,2023-08-01,10823.556666666665,rice
region i (ilocos region),irrigated palay,2023-09-01,10823.556666666665,rice
region i (ilocos region),irrigated palay,2023-10-01,50515.22666666666,rice
region i (ilocos region),irrigated palay,2023-11-01,50515.22666666666,rice
region i (ilocos region),irrigated palay,2023-12-01,50515.22666666666,rice
region i (ilocos region),irrigated palay,2024-01-01,21205.57,rice
region i (ilocos region),irrigated palay,2024-02-01,21205.57,rice
region i (ilocos region),irrigated palay,2024-03-01,21205.57,rice
region i (ilocos region),irrigated palay,2024-04-01,12108.376666666665,rice
region i (ilocos region),irrigated palay,2024-05-01,12108.376666666665,rice
region i (ilocos region),irrigated palay,2024-06-01,12108.376666666665,rice
region i (ilocos region),irrigated palay,2024-07-01,10752.17,rice
region i (ilocos region),irrigated palay,2024-08-01,10752.17,rice
region i (ilocos region),irrigated palay,2024-09-01,10752.17,rice
region i (ilocos region),irrigated palay,2024-10-01,50395.333333333336,rice
region i (ilocos region),irrigated palay,2024-11-01,50395.333333333336,rice
region i (ilocos region),irrigated palay,2024-12-01,50395.333333333336,rice
region i (ilocos region),palay,2020-01-01,22612.333333333332,rice
region i (ilocos region),palay,2020-02-01,22612.333333333332,rice
region i (ilocos region),palay,2020-03-01,22612.333333333332,rice
region i (ilocos region),palay,2020-04-01,11354.0,rice
region i (ilocos region),palay,2020-05-01,11354.0,rice
region i (ilocos region),palay,2020-06-01,11354.0,rice
region i (ilocos region),palay,2020-07-01,12868.666666666666,rice
region i (ilocos region),palay,2020-08-01,12868.666666666666,rice
region i (ilocos region),palay,2020-09-01,12868.666666666666,rice
region i (ilocos region),palay,2020-10-01,89065.33333333333,rice
region i (ilocos region),palay,2020-11-01,89065.33333333333,rice
region i (ilocos region),palay,2020-12-01,89065.33333333333,rice
region i (ilocos region),palay,2021-01-01,22155.666666666668,rice
region i (ilocos region),palay,2021-02-01,22155.666666666668,rice
region i (ilocos region),palay,2021-03-01,22155.666666666668,rice
region i (ilocos region),palay,2021-04-01,12881.333333333334,rice
region i (ilocos region),palay,2021-05-01,12881.333333333334,rice
region i (ilocos region),palay,2021-06-01,12881.333333333334,rice
region i (ilocos region),palay,2021-07-01,12218.666666666666,rice
region i (ilocos region),palay,2021-08-01,12218.666666666666,rice
region i (ilocos region),palay,2021-09-01,12218.666666666666,rice
region i (ilocos region),palay,2021-10-01,89089.33333333333,rice
region i (ilocos region),palay,2021-11-01,89089.33333333333,rice
region i (ilocos region),palay,2021-12-01,89089.33333333333,rice
region i (ilocos region),palay,2022-01-01,22409.413333333334,rice
region i (ilocos region),palay,2022-02-01,22409.413333333334,rice
region i (ilocos region),palay,2022-03-01,22409.413333333334,rice
region i (ilocos region),palay,2022-04-01,12286.783333333333,rice
region i (ilocos region),palay,2022-05-01,12286.783333333333,rice
region i (ilocos region),palay,2022-06-01,12286.783333333333,rice
region i (ilocos region),palay,2022-07-01,12959.0,rice
region i (ilocos region),palay,2022-08-01,12959.0,rice
region i (ilocos region),palay,2022-09-01,12959.0,rice
region i (ilocos region),palay,2022-10-01,88147.58666666667,rice
region i (ilocos region),palay,2022-11-01,88147.58666666667,rice
region i (ilocos region),palay,2022-12-01,88147.58666666667,rice
region i (ilocos region),palay,2023-01-01,21970.466666666664,rice
region i (ilocos region),palay,2023-02-01,21970.466666666664,rice
region i (ilocos region),palay,2023-03-01,21970.466666666664,rice
region i (ilocos region),palay,2023-04-01,12261.666666666666,rice
region i (ilocos region),palay,2023-05-01,12261.666666666666,rice
region i (ilocos region),palay,2023-06-01,12261.666666666666,rice
